Category,CatalogTitle,FieldCoverage,DCATCompliance,ControlledVocab,JurisdictionComplete,LegislationCoverage,Multilingual,Harvestability,LinkValidity,DublinCoreCoverage,SectorAccuracy,DistributionIntegrity,TotalScore,ResourceTitle,DatasetTitle,WhichURL,URL,HTTPStatus,FinalURL,Error,Level,Field,Standard,MappedTo,MatchType,Notes
Resource Link,,,,,,,,,,,,,,"Percentage of households having electricity, Improved source of drinking water, Having access to improved toilet facility, Use clean fuel for cooking - DLHS IV",District Level Household and Facility Survey (DLHS-4),datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/Percentage_of_households_DLHS4.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/Percentage_of_households_DLHS4.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,"District Rainfall Normal (in mm) Monthly, Seasonal And Annual : Data Period 1951-2000","District Rainfall Normal (in mm) Monthly, Seasonal And Annual : Data Period 1951-2000",datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/District_Rainfall_Normal_0.xls,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Location wise daily Ambient Air Quality of Tamil Nadu for the year 2014,Historical Daily Ambient Air Quality Data,datafile_url,http://data.gov.in/sites/default/files/dataurl06102016/cpcb_dly_aq_tamil_nadu-2014.csv,200.0,https://www.data.gov.in/sites/default/files/dataurl06102016/cpcb_dly_aq_tamil_nadu-2014.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Location wise daily Ambient Air Quality of Tamil Nadu for the year 2014,Historical Daily Ambient Air Quality Data,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/dataurl06102016/cpcb_dly_aq_tamil_nadu-2014.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,"District wise Number of Poultry Farms and Poultry Birds in Farms, 2007  - Tamil Nadu",Details of Poultry Farms and Poultry Birds in Farms,datafile_url,http://data.gov.in/sites/default/files/dataurl02112015/TamilNadu-Table12_33_liv_stk_cns_2007.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,"District wise Number of Poultry Farms and Poultry Birds in Farms, 2007  - Tamil Nadu",Details of Poultry Farms and Poultry Birds in Farms,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/Tamilnadu-Table-12_33_liv_stk_cns_2007_1.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,"Longitudinal Ageing Study in India (LASI), Wave  I, 2017-18",Longitudinal Ageing Study in India (LASI),datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/LASI_India_State_UT_Factsheet-Final%20Checked%2023.08.22.xls,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,State Level Consumer Price Index (Rural/Urban)  upto November 2021,State Level Consumer Price Index (Rural/Urban),datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/Statewise_General_Index_july2019_20Aug2020_dec20_2_2.csv?VersionId=105166644746369,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Number of Newly Registered Motor Vehicles in 2009-10 and 2010-11 and Number of Registered Motor Vehicles as on 31st March 2010 and as on 31st March 2011 in Tamil Nadu,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Tamil Nadu,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/2.3.24_Tamil_Nadu_rtyb_2010_11_1.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,State/UT-wise District Score during 2021-22,Performance Grading Index (PGI),datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/District_PGI_Table_1.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/District_PGI_Table_1.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Seasonal and Annual Minimum / Maximum Temperature series for the period 1901-2021,All India Seasonal and Annual Temperature Series,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/TEMP_ANNUAL_MIN_MAX_1901-2021.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Shape of Watershed Boundaries of India,Hydrological Boundaries,datafile_url,https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092022/Watershed.zip,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092022/Watershed.zip,,,,,,,
Resource Link,,,,,,,,,,,,,,"Number of Newly Registered Motor Vehicles in 2011-12 and Number of Registered Motor Vehicles as on 31st March, 2012 in Delhi",Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Delhi,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/rtyb_2011_12tab2.2.33_Delhi.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Total Number of Registered Motor Vehicles in India during 1951-2013,Total Number of Registered Motor Vehicles in India,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/Registered_Motor_Vehicles_in_India_1951-2013.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Year-wise Annual frequency of cyclones (34 knots or more) and severe cyclones (48 knots or more) crossing different coastal states of India from 1891 to 2017,Yearly and Seasonal Frequency of Cyclones and Depressions,datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Cyclone_Details_IMD_2017.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Cyclone_Details_IMD_2017.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Weekly Patent Application Granted,Patent Application,datafile_url,https://api.data.gov.in/resource/7a444d4c-319a-41e5-a6cc-6b1ff681c7c6?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Weekly Patent Application Granted,Patent Application,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/application_details_granted_2019.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,"Monthly, Seasonal and Annual Mean Temperature Series for the period 1901-2021",All India Seasonal and Annual Temperature Series,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/TEMP_ANNUAL_MEAN_1901-2021.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Eight Core Industries (Base Year 2011-12) till last financial year,Eight Core Industries,datafile_url,https://api.data.gov.in/resource/7b054340-590c-4135-8797-71a160d0d240?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,200.0,https://api.data.gov.in/resource/7b054340-590c-4135-8797-71a160d0d240?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Eight Core Industries (Base Year 2011-12) till last financial year,Eight Core Industries,datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl30082017/EightCoreData_yearly.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/dataurl30082017/EightCoreData_yearly.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,List of all Startups from Meity Startup Hub ,Startup Hub,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/Listofstartups.csv?VersionId=105172390599553,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,List of MSME Registered Units under Udyog Aadhaar Memorandum - Maharashtra,List of MSME Registered Units  under Udyog Aadhaar Memorandum till last date,datafile_url,https://api.data.gov.in/catalog/2c895ab9-8042-4653-bfeb-7dc71281fd57?api-key=579b464db66ec23bdd000001cdd3946e44ce4aad7209ff7b23ac571b&format=json&offset=0&limit=10&filters[State]=MAHARASHTRA,200.0,https://api.data.gov.in/catalog/2c895ab9-8042-4653-bfeb-7dc71281fd57?api-key=579b464db66ec23bdd000001cdd3946e44ce4aad7209ff7b23ac571b&format=json&offset=0&limit=10&filters%5BState%5D=MAHARASHTRA,,,,,,,
Resource Link,,,,,,,,,,,,,,Imports of Major Chemical - Product-wise / Group-wise from 2014-15 to 2021-22,Import of Major Chemicals - Product-wise / Group-wise,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/Imports_of_Major_Chemicals_Product_Wise_or_Group_Wise_2014-15_to_2021-22.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Subdivision wise Rainfall and its departure from 1901 to 2015,Rainfall in India,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/sub-division_rainfall_act_dep_1901-2015.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2023,Rainfall,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/Daily_Rainfall_data_from_India_Meteorological_Department_Agency_during_July_2023.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Elephant Population from 1993 to 2017,Elephant Reserve and Population Status,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/Elephantpopulation1993to2017.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Web Map Service from  362 OSM Topo Sheets  of  Survey of India and Panchromatic imagery of Bhuvan  in Andhra Pradesh,Web Map Service (WMS) from Survey of India OSM Data and Bhuvan for Andhra Pradesh,datafile_url,https://nsdiindia.gov.in/nsdi-portal/AccessControl?data=Bhuvan-Andhra,,,ssl_error:SSLError,,,,,,
Resource Link,,,,,,,,,,,,,,"Inbound Tourism Foreign Tourist Arrivals, Arrivals of Non-Resident Indians and International Tourist Arrivals 1981-2020",India Tourism Statistics,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/India-Tourism-Statistics-2021-Table-2.1.1.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,State Level Consumer Price Index (Rural/Urban) upto May 2023,State Level Consumer Price Index (Rural/Urban),datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/Statewise_General_Index_Upto_April23.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Delivery Post office Pincode Boundary,All India Pincode Boundary Geo JSON,datafile_url,https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl02052025/All_India_pincode_Boundary-19312.geojson,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/dataurl02052025/All_India_pincode_Boundary-19312.geojson,,,,,,,
Resource Link,,,,,,,,,,,,,,District-wise Tele-Law Case Registration and Advice Enabled Data from FY 2021-22 to 2022-23,Tele-Law Program under Designing Innovative Solution for Holistic Access to Justice (DISHA),datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/TeleLawData20222023.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,State/UT-wise Details of the Rainfall Observed During the Monsoon Season from 2020 to 2022,Answers Data of Rajya Sabha Questions for Session 260,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/RS_Session_260_AU_25_B.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Eight Core Industries (Base Year 2011-12) till last month,Eight Core Industries,datafile_url,https://api.data.gov.in/resource/cc473f03-4db1-4c34-949e-481bdb3da490?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,200.0,https://api.data.gov.in/resource/cc473f03-4db1-4c34-949e-481bdb3da490?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Eight Core Industries (Base Year 2011-12) till last month,Eight Core Industries,datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl30082017/EightCoreData.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/dataurl30082017/EightCoreData.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,State/UT-wise Number of UDID Card Generated as on 28.07.2021,Answers Data of Rajya Sabha Questions for Session 254,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/RS_Session_254_AU_1917.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,State-wise Details of Youth Hostels - 2023,Youth Hostel Scheme,datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/youth-hostel.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/youth-hostel.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Import & Export of Petroleum Products - Volumes for Year - 2022-23,Import & Export of Petroleum Products,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/importexport202223_0.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Quarterly Estimates of GDP at Constant (2011-12) Prices from 2011-12 to 2022-23,Quarterly Estimates of GDP at Constant Prices,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/GDP_QE_Constant_2011-12_Prices.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,State/UT-wise Number of Indian Penal Code (IPC) Crimes from 2020 to 2022,Crime in India - 2022,datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/NCRB_Table_1A.1.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/NCRB_Table_1A.1.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,List of MSME Registered Units under Udyog Aadhaar Memorandum - Andhra Pradesh,List of MSME Registered Units  under Udyog Aadhaar Memorandum till last date,datafile_url,https://api.data.gov.in/catalog/2c895ab9-8042-4653-bfeb-7dc71281fd57?api-key=579b464db66ec23bdd000001cdd3946e44ce4aad7209ff7b23ac571b&format=json&offset=0&limit=10&filters[State]=ANDHRA%20PRADESH,200.0,https://api.data.gov.in/catalog/2c895ab9-8042-4653-bfeb-7dc71281fd57?api-key=579b464db66ec23bdd000001cdd3946e44ce4aad7209ff7b23ac571b&format=json&offset=0&limit=10&filters%5BState%5D=ANDHRA%20PRADESH,,,,,,,
Resource Link,,,,,,,,,,,,,,Rainfall in NE India and its departure from normal for Monsoon session from 1901-2021,Departure of Rainfall data,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/RF_NE_1901-2021.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Digital Seismotectonic Atlas of India and its Environs,BHUKOSH,datafile_url,https://bhukosh.gsi.gov.in/arcgis/services/Seismotectonic/Seismotectonic/MapServer/WMSServer?request=GetCapabilities&service=WMS,200.0,https://bhukosh.gsi.gov.in/arcgis/services/Seismotectonic/Seismotectonic/MapServer/WMSServer?request=GetCapabilities&service=WMS,,,,,,,
Resource Link,,,,,,,,,,,,,,Disclosed Ground Water Level Data under Atal Bhujal Yojana from 2015 to 2022,Ground Water Level Data under Atal Bhujal Yojana,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/Atal_Jal_Disclosed_Ground_Water_Level-2015-2022.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Digital Seismotectonic Atlas of India and its Environs,Digital Seismotectonic Atlas of India and its Environs,datafile_url,https://bhukosh.gsi.gov.in/arcgis/services/Seismotectonic/Seismotectonic/MapServer/WMSServer?request=GetCapabilities&service=WMS,200.0,https://bhukosh.gsi.gov.in/arcgis/services/Seismotectonic/Seismotectonic/MapServer/WMSServer?request=GetCapabilities&service=WMS,,,,,,,
Resource Link,,,,,,,,,,,,,,Number of Newly Registered Motor Vehicles in 2009-10 and 2010-11 and Number of Registered Motor Vehicles as on 31st March 2010 and as on 31st March 2011 in Uttar Pradesh,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Uttar Pradesh,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/2.3.27_Uttarpradesh_rtyb_2010_11_1.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,"Quarterly Estimates of GDP at Current Prices, 2011-12 Series From 2011-12 to 2022-23",Quarterly Estimates of GDP at Current Prices,datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/GDP_QE_Current_Prices_2011-12_Series.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/GDP_QE_Current_Prices_2011-12_Series.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Boundaries of Agro-climatic regions,Boundaries of Region,datafile_url,https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092022/Agroclimatic_regions.zip,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092022/Agroclimatic_regions.zip,,,,,,,
Resource Link,,,,,,,,,,,,,,"State-wise Population, Decadal Population Growth rate and Population Density - 2011",Rural Health Statistics - 2016,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/Table_2A_State_Uts.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,"State-wise Details of the Infant Mortality Rate, Institutional Delivery and Prevalence of Under Weight Children under five years of Age (in Reply to Unstarred Question on 07 December, 2022)",Answers Data of Rajya Sabha Questions for Session 258,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/RS_Session_258_AU_142_A_and_B.iii_.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Sector wise Estimated Number of Workers under Fourth Round of Quarterly Employment Survey from Jan to March 2022,Quarterly Employment Survey (QES),datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/QES.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/QES.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,Shape file of reservoir,Boundaries of Water Resources Projects,datafile_url,https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092022/Reservoir.zip,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092022/Reservoir.zip,,,,,,,
